Owens Corning/Fibreboard Corp.	Cutler Ridge Towers	Fort Lauderdale	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Holly Hill Fruit Products	Davenport	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power And Light - Cape Canaveral Power Plant	Cocoa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Swift & Company	Agricola	FL	1900-01-01	1982-12-31
ACandS, Inc.	Florida Ice Machine Company, 909 Forest Street	Jacksonville	FL	1900-01-01	1982-12-31
Keene Corp.	Florida Power & Light Company	West Palm Beach	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Gulf Power	Sneads	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Belle Glade School	Belle Glade	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Street Railway And Power Company	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Fort Lauderdale Airport	Fort Lauderdale	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Concordia Lutheran Church	Sarasota	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Proctor & Gamble Paper Mill	Perry	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Charles E. Bennett Federal Building	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Jacksonville Electric Authority - Southside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	T B Hospital - Hillsbough County	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	U S Phosphoric Products	Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	John S Mosby	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Building 8, Newport Division	Pensacola	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Sanford Power Plant	Lake Monroe	FL	1900-01-01	1982-12-31
United States Mineral Products	Earl Company - Interpace	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Gulf Power Company - Crist Power Plant	Pensacola	FL	1900-01-01	1982-12-31
Turner & Newall	George Washington Hotel - Auditorium	Jacksonville	FL	1900-01-01	1982-12-31
North American Refractories Co. (NARCO)	Chemstrand/Monsanto Chemical Plant	Cantonment	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Palmetto Beach Railroad Shop	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Nasa Launch Complex 37	Cape Canaveral	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Aerodyne Investment Castings	Tampa	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Pepper Tree Village	Orlando	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Aerojet Shipyard	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station Cecil Field - Solar Energy	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Nylon Development Center	Gonzalez	FL	1900-01-01	1982-12-31
Owens Corning	Gulf Power	Lynn Haven	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Alabama Pulp & Paper Company	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Exxon	Jay	FL	1900-01-01	1982-12-31
A. P. Green Industries	Horton J L & Assoc	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Ac & S	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Merrill Stevens	Jacksonville	FL	1900-01-01	1982-12-31
United States Mineral Products	E.A.L. Building	Miami	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Dixie Linen And Uniform Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Jefferson Smurfit	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Fontainbleau Hotel	Miami Beach	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	National Container Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Mobile Plastering	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Cloister Beach Towers	Boca Raton	FL	1900-01-01	1982-12-31
A. P. Green Industries	U. S. Phosphoric	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Pratt & Whitney	West Palm Beach	FL	1900-01-01	1982-12-31
A. P. Green Industries	Lehigh Portland Cement Company	Miami	FL	1900-01-01	1982-12-31
Plibrico Co.	Florida Cane Products Company	Clewiston	FL	1900-01-01	1982-12-31
Turner & Newall	Industrial Bank Building	Miami	FL	1900-01-01	1982-12-31
Armstrong World Industries	E.M. Barracks, Cory Field	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Suwannee River Power Plant	Live Oak	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Carib Theatre	Miami	FL	1900-01-01	1982-12-31
ACandS, Inc.	Pensacola Naval Air Station, Building 1500	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Old 97 Company	Tampa	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Kennedy Space Center/Cape Canaveral	Cape Canaveral	FL	1900-01-01	1982-12-31
Armstrong World Industries	Halco Products	Orlando	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power Company - Suwannee River Plant - Unit #3	Ellaville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Sugar Mill	Belle Glade	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Volusia Mall - Jc Penney	Daytona Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Continental Can	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tampa Electric Company - Big Bend Power Station	Apollo Beach	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	Union Carbide Company	Tampa	FL	1900-01-01	1982-12-31
Armstrong World Industries	General Electric Company - Battery Products Section	Gainesville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Tropicana Products	Bradenton	FL	1900-01-01	1982-12-31
Plibrico Co.	Okeelanta Sugar Company	South Bay	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Southwest Miami High School	Miami	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Quipco Associates	Hialeah	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Atkins Manufacturing Company	Gainesville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Banana Supply Company	Miami	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Watson Clinic - Main Clinic Campus	Lakeland	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	M & M Superette Store	Melbourne	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Sacred Heart Hospital	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Dania Powerhouse	Miami	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Occidental Chemical Company	White Springs	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Brown & Root Overseas	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Eugenie	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	German American Lumber Company	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	163Rd Street Mall	North Miami Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Anheuser-Busch	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Tampa Electric Company - F.J. Gannon Station	Tampa	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Orange Park Mall	Orange Park	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power Company - Crystal River Nuclear Plant	Crystal River	FL	1900-01-01	1982-12-31
Armstrong World Industries	University Of Florida, College Of Dentistry	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning	North Brothers	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	American Cyanamid	Bartow	FL	1900-01-01	1982-12-31
Turner & Newall	Merrill-Stevens Yard	Jacksonville	FL	1900-01-01	1982-12-31
Keene Corp.	Tampa Memorial Hospital	Tampa	FL	1900-01-01	1982-12-31
Combustion Engineering	Crux	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Tampa Shipyard	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Standard Sand And Silica	Davenport	FL	1900-01-01	1982-12-31
Armstrong World Industries	Merrill Stevens/Jacksonville Shipyards	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Rinker Portland Cement Company	Miami	FL	1900-01-01	1982-12-31
United States Mineral Products	Juniors Restaurant Job	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	Melucta	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	A&J Mid America	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Adams Packing Company	Auburndale	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Baker School	Baker	FL	1900-01-01	1982-12-31
Pittsburgh Corning	Florida Power And Light - Crystal River Plant	Red Level	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Langford Hotel	Winter Park	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Hillsborough County Courthouse	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Jacksonville Electric Authority - Northside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	C.R. Musser	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Saint Regis Paper Company	Pensacola	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Edwards Job	Archer	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Southern Utilites Company, Ariston Ice And Electric	West Palm Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Robert Meyer Hotel	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Riviers Electric Station	West Palm Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Us Air Operational Training Station	Deland	FL	1900-01-01	1982-12-31
Plibrico Co.	West Orange Hospital	Winter Garden	FL	1900-01-01	1982-12-31
Combustion Engineering	Oceanic	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Pointview Apartments	Miami	FL	1900-01-01	1982-12-31
Plibrico Co.	Hillsborough County Animal Control	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	New Smyrna	Fort Pierce	FL	1900-01-01	1982-12-31
A. P. Green Industries	Atlantic Sugar Association	Belle Glade	FL	1900-01-01	1982-12-31
G-I Holdings	Armstrong Contracting & Supply	Pensacola	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Miami Mills	Hialeah	FL	1900-01-01	1982-12-31
Armstrong World Industries	Jacksonville Electric Authority - Southside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Rufus C Dawes	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Scholz Power Plant	Sneads	FL	1900-01-01	1982-12-31
A. P. Green Industries	Airetron Engineering Company	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	Moore Dry Kiln Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Itt Raynier Paper Mill	Fernandina Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Street Regis Paper Company, Liquor Storage Tank	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Timber Energy Resources	Telogia	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Power And Light Company - Lauderdale Power Plant	Fort Lauderdale	FL	1900-01-01	1982-12-31
Combustion Engineering	Alkaid	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Power And Light Company - Sanford Power Plant	Debary	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Dyson & Company	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	Occidental Petro & Resrch Company	Lakeland	FL	1900-01-01	1982-12-31
Owens Corning	Broward Marine	Fort Lauderdale	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Florida Power And Light Company - Sanford Power Plant	Debary	FL	1900-01-01	1982-12-31
Armstrong World Industries	Hilliard Elementary School	Hilliard	FL	1900-01-01	1982-12-31
A. P. Green Industries	Holmes Company	Lakeland	FL	1900-01-01	1982-12-31
A. P. Green Industries	General Electric Company Battery	Gainesville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Forest Hill High School	West Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Airco Welding Supply Company, 29 South Mcduff Street	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Okeelanta Company	South Bay	FL	1900-01-01	1982-12-31
A. P. Green Industries	Florida Sugar Company	Belle Glade	FL	1900-01-01	1982-12-31
Armstrong World Industries	Teamsters Building, 407 South Pace Blvd.	Pensacola	FL	1900-01-01	1982-12-31
Combustion Engineering	William Byrd	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Fuller Warren Building	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Uss Agriculture	Bartow	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Big Bend Powerhouse	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Peninsular Builders	Daytona Beach	FL	1900-01-01	1982-12-31
Combustion Engineering	Robert Hayne	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Sol Walker Scrap Yard	Tampa	FL	1900-01-01	1982-12-31
Owens Corning	International Airport - Eastern Air Lines Jet Overhaul	Miami	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Town Of Cottondale - Wastewater Treatment Plant	Cottondale	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Orlando International Airport	Orlando	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Eglin Air Force Base	Fort Walton Beach	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Street Regis Paper Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	F.S. Royster Guano Company	Royster	FL	1900-01-01	1982-12-31
Armstrong World Industries	Mobil Pipe Line Company	Gonzalez	FL	1900-01-01	1982-12-31
Owens Corning	Virginia Carolina Chemical Company	Nichols	FL	1900-01-01	1982-12-31
ACandS, Inc.	Rayonier Plant	Fernandina Beach	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Power & Light Company	Lake Monroe	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Mcwilliams Dredging Company	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	American Cyanamid Company	Pensacola	FL	1900-01-01	1982-12-31
A. P. Green Industries	W O Engineering Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Itt Rayonier Company	Fernandina Beach	FL	1900-01-01	1982-12-31
Plibrico Co.	Chemstand	Gonzalez	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	United States Sugar	Clewiston	FL	1900-01-01	1982-12-31
Combustion Engineering	City Of Vero Beach/Vero Beach Station #2	Vero Beach	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Linde Air Products Company (Union Carbide & Carbon Company)	Tampa	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Florida Power & Light	Sanford	FL	1900-01-01	1982-12-31
A. P. Green Industries	Mobil Chemical	Mulberry	FL	1900-01-01	1982-12-31
Owens Corning	New State Office Building	Tallahassee	FL	1900-01-01	1982-12-31
Combustion Engineering	Ponce De Leon	Jacksonville	FL	1900-01-01	1982-12-31
Plibrico Co.	Holy Cross Hospital	Fort Lauderdale	FL	1900-01-01	1982-12-31
Combustion Engineering	Michael De Kovats	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Seacoast Towers	Miami	FL	1900-01-01	1982-12-31
G-I Holdings	Davidson Chemical Company	Ridgewood	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	International Minerals & Chemical Company Phosphate Mine	Mulberry	FL	1900-01-01	1982-12-31
Combustion Engineering	U S Gypsum Company	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Air Products Company	Pace	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Port Charlotte High School	Port Charlotte	FL	1900-01-01	1982-12-31
A. P. Green Industries	Sugar Cane Growers Coop	Belle Glade	FL	1900-01-01	1982-12-31
Armstrong World Industries	Monsanto Chemical Company, Chemstrand Division	Pensacola	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Heart Of Jacksonville Hotel	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Mining & Materials Company	Brooksville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	West Jackson Street	Tampa	FL	1900-01-01	1982-12-31
Plibrico Co.	Monsanto Textiles Company	Gonzalez	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Cape Canaveral	Cocoa Beach	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Florida Power & Light	Sarasota	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Grumman Ecosystems Company	West Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Cecil Field Naval Air Station, Nine Bachelor Enlisted Quarters Barracks	Jacksonville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Anco Insulation	Tampa	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Gardinier	Tampa	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	James A. Haley Veterans Affairs Hospital	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	B.C. Skinner Machinery	Dunedin	FL	1900-01-01	1982-12-31
Owens Corning	Big Bend Powerhouse	Tampa	FL	1900-01-01	1982-12-31
Armstrong World Industries	"School ""G"""	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Dixie Lime And Stone Company	Sumterville	FL	1900-01-01	1982-12-31
ACandS, Inc.	Buckeye Cellulose Company	Perry	FL	1900-01-01	1982-12-31
Owens Corning	Lake Weir High School	Lake Weir	FL	1900-01-01	1982-12-31
Owens Corning	Alton Box Board Company	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Perry Paper Mill	Foley	FL	1900-01-01	1982-12-31
A. P. Green Industries	Gulf Brass Works	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Diplomat Hotel	Hollywood	FL	1900-01-01	1982-12-31
North American Refractories Co. (NARCO)	Tampa Electric	Tampa	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	New Wales Chemicals – Phosphate Complex	Mulberry	FL	1900-01-01	1982-12-31
Combustion Engineering	George E. Waldo	Jacksonville	FL	1900-01-01	1982-12-31
G-I Holdings	Florida Hardware Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Wesco Siding	Pensacola	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Mosaic Phosphate Mine	Fort Meade	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Vickery Plastering	Orlando	FL	1900-01-01	1982-12-31
Combustion Engineering	City Of Jacksonville - Talleyrand Avenue Plant	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Anheuser-Busch	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Broward General Hospital	Fort Lauderdale	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Twin Towers Apartments	Cocoa Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Good Samaritan Hospital	Fort Lauderdale	FL	1900-01-01	1982-12-31
ACandS, Inc.	Container Company Of America	Fernandina Beach	FL	1900-01-01	1982-12-31
Owens Corning	Itt Rayonier	Fernandina Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Maxwell House Coffee	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Jacksonville Shipyards	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Disney World	Lake Buena Vista	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Tampa Electric Company - F.J. Gannon Station	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Glidden Paint Company	Jacksonville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	First National Bank Of Marathon	Marathon	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Atlas Flooring	Miami	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Naval Air Station	Pensacola	FL	1900-01-01	1982-12-31
Combustion Engineering	W.S. Jennings	Jacksonville	FL	1900-01-01	1982-12-31
A.B.B. Global Inc (Lummus)	Hudson Pulp & Paper Company	Palatka	FL	1900-01-01	1982-12-31
Armstrong World Industries	Glidden-Durkee, Organic Chemicals Group, 61St Street	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	Florida Power & Light Company - Palatka Station #2	East Palatka	FL	1900-01-01	1982-12-31
ACandS, Inc.	Jacksonville Naval Air Station, E.M. Dining Facility	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Arthur M. Huddel	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Plymouth Citrus Growers Association	Plymouth	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Palm Beach Gas Company - Gas Plant	West Palm Beach	FL	1900-01-01	1982-12-31
Armstrong World Industries	Pensacola Naval Air Station, Building 488	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Southeastern Pipe Line Company	Blountstown	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Federal Penitentiary	Tallahassee	FL	1900-01-01	1982-12-31
A. P. Green Industries	General Electric Company, Battery Business Section	Gainesville	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Volusia Mall - Sears	Daytona Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Stone & Webster Engineers	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Ice Manufacturing Company	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power Company - Crystal River Plant	Crystal River	FL	1900-01-01	1982-12-31
G-I Holdings	Humble Oil & Refining Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	W R Grace And Company	Bartow	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Holiday Inn	Hialeah	FL	1900-01-01	1982-12-31
Owens Corning	Orlando Utilities Commission - Indian River Power Plant	Titusville	FL	1900-01-01	1982-12-31
Raymark Corp./Raytech Corp.	Crystal River Power Plant	Crystal River	FL	1900-01-01	1982-12-31
Owens Corning	Lakeview Siding	Fort Lauderdale	FL	1900-01-01	1982-12-31
A. P. Green Industries	Board Of Public Instructi	Tampa	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Monsanto	Pensacola	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Florida Power & Light Company	Sarasota	FL	1900-01-01	1982-12-31
Armstrong World Industries	Department Of Highway, Testing Lab	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Stauffer Chemical Company	Victor	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Bush Boake Allen	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Naval Air Station, Aircraft Stripping Facility	Jacksonville	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Southeastern Insulation Company	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Castaways Hotel	Miami Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	International Mineral And Chemical Company	Mulberry	FL	1900-01-01	1982-12-31
Combustion Engineering	Peter Stuyvesant	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Jacksonville Electric Authority - Northside Generating Station	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Prairie Pebble Phosphate Company	Mulberry	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Kennedy Space Center	Cape Canaveral	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Reco Insulation	Miami	FL	1900-01-01	1982-12-31
United States Mineral Products	Alton Box And Board Company	Jacksonville	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Liquid Carbonic Company	Jacksonville	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Century Village Apartments	West Palm Beach	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Fosgate Citrus Concentrate Cooperative	Orlando	FL	1900-01-01	1982-12-31
Owens Corning	Champion Paper	Cantonment	FL	1900-01-01	1982-12-31
United States Gypsum Co./ USG Corp.	Hillsborough County Courthouse	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Talleyrand Avenue Light Plant	Jacksonville	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Lones Star Florida	Miami	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Jackson Memorial Hospital	Miami	FL	1900-01-01	1982-12-31
W.R. Grace & Co.	Saxony Hotel	Miami Beach	FL	1900-01-01	1982-12-31
United States Mineral Products	Acousti-Engineering Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Mt. Sinai Hospital	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Giffin Industries Insulating Company	Coral Gables	FL	1900-01-01	1982-12-31
Armstrong World Industries	Atlantic National Bank	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Moncrief Army Hospital, Heating Water Supply & Return Piping	Pensacola	FL	1900-01-01	1982-12-31
Pittsburgh Corning	Tampa Electric - Big Bend Station	Apollo Beach	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Neway Uniform & Towel Supply	Opa Locka	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Orlando Utilities Commisson - Lake Ivanhoe Plant	Orlando	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Georgia Pacific Company	Ocala	FL	1900-01-01	1982-12-31
Eagle-Picher Corporation	Naval Air Station	Pensacola	FL	1900-01-01	1982-12-31
Owens Corning/Fibreboard Corp.	Merrill Stevens Dry Dock	Miami	FL	1900-01-01	1982-12-31
Owens Corning	Broward County Intl Airport	Fort Lauderdale	FL	1900-01-01	1982-12-31
DII Industries, LLC (Dresser Industries)	Cameron, Barkley & Company	Jacksonville	FL	1900-01-01	1982-12-31
Owens Corning	New Smyrna Beach	Orlando	FL	1900-01-01	1982-12-31
Burns & Roe Enterprises, Inc.	City Of Jacksonville - Underground Electric Distribution System	Jacksonville	FL	1900-01-01	1982-12-31
Combustion Engineering	Florida Power & Light Company - Sanford Steam Electric Station	Sanford	FL	1900-01-01	1982-12-31
Combustion Engineering	Peoples Water & Gas Company	North Miami Beach	FL	1900-01-01	1982-12-31
Shook & Fletcher Insulation Co.	Keene Company	Jacksonville	FL	1900-01-01	1982-12-31
Armstrong World Industries	Sunshine Shopping Center	Gainesville	FL	1900-01-01	1982-12-31
A. P. Green Industries	Cities Service Company	Tampa	FL	1900-01-01	1982-12-31
A. P. Green Industries	Cameron & Barkely Company	Tampa	FL	1900-01-01	1982-12-31
Babcock & Wilcox Company	Florida Power Company - A.W. Higgins Power Plant - Unit 2	Oldsmar	FL	1900-01-01	1982-12-31
A. P. Green Industries	F.M. Murpey Company	Port Sutton	FL	1900-01-01	1982-12-31
